arrival_time,day,hour,minute,time_bin_15m,dock,sku,batch,week
5656676,66,11,17,6285,1,121,1098,11
5656731,66,11,18,6285,1,119,1097,11
5656739,66,11,18,6285,1,121,1098,11
5656768,66,11,19,6285,1,28,1082,11
5656784,66,11,19,6285,1,66,1087,11
5656793,66,11,19,6285,1,119,1097,11
5656802,66,11,20,6285,1,121,1098,11
5656855,66,11,20,6285,1,119,1097,11
5656865,66,11,21,6285,1,121,1098,11
5656880,66,11,21,6285,1,28,1082,11
5656900,66,11,21,6285,1,66,1087,11
5656917,66,11,21,6285,1,119,1097,11
5656928,66,11,22,6285,1,121,1098,11
5656979,66,11,22,6285,1,119,1097,11
5656991,66,11,23,6285,1,121,1098,11
5656992,66,11,23,6285,1,28,1082,11
5657016,66,11,23,6285,1,66,1087,11
5657041,66,11,24,6285,1,119,1097,11
5657054,66,11,24,6285,1,121,1098,11
5657103,66,11,25,6285,1,119,1097,11
5657104,66,11,25,6285,1,28,1082,11
5657117,66,11,25,6285,1,121,1098,11
5657132,66,11,25,6285,1,66,1087,11
5657165,66,11,26,6285,1,119,1097,11
5657180,66,11,26,6285,1,121,1098,11
5657216,66,11,26,6285,1,28,1082,11
5657227,66,11,27,6285,1,119,1097,11
5657243,66,11,27,6285,1,121,1098,11
5657248,66,11,27,6285,1,66,1087,11
5657289,66,11,28,6285,1,119,1097,11
5657306,66,11,28,6285,1,121,1098,11
5657328,66,11,28,6285,1,28,1082,11
5657351,66,11,29,6285,1,119,1097,11
5657364,66,11,29,6285,1,66,1087,11
5657369,66,11,29,6285,1,121,1098,11
5657413,66,11,30,6286,1,119,1097,11
5657432,66,11,30,6286,1,121,1098,11
5657440,66,11,30,6286,1,28,1082,11
5657475,66,11,31,6286,1,119,1097,11
5657480,66,11,31,6286,1,66,1087,11
5657495,66,11,31,6286,1,121,1098,11
5657537,66,11,32,6286,1,119,1097,11
5657552,66,11,32,6286,1,28,1082,11
5657558,66,11,32,6286,1,121,1098,11
5657596,66,11,33,6286,1,66,1087,11
5657599,66,11,33,6286,1,119,1097,11
5657621,66,11,33,6286,1,121,1098,11
5657661,66,11,34,6286,1,119,1097,11
5657664,66,11,34,6286,1,28,1082,11
5657684,66,11,34,6286,1,121,1098,11
5657712,66,11,35,6286,1,66,1087,11
5657723,66,11,35,6286,1,119,1097,11
5657747,66,11,35,6286,1,121,1098,11
5657776,66,11,36,6286,1,28,1082,11
5657785,66,11,36,6286,1,119,1097,11
5657810,66,11,36,6286,1,121,1098,11
5657828,66,11,37,6286,1,66,1087,11
5657847,66,11,37,6286,1,119,1097,11
5657873,66,11,37,6286,1,121,1098,11
5657888,66,11,38,6286,1,28,1082,11
5657909,66,11,38,6286,1,119,1097,11
5657936,66,11,38,6286,1,121,1098,11
5657944,66,11,39,6286,1,66,1087,11
5657971,66,11,39,6286,1,119,1097,11
5657999,66,11,39,6286,1,121,1098,11
5658000,66,11,40,6286,1,28,1082,11
5658033,66,11,40,6286,1,119,1097,11
5658060,66,11,41,6286,1,66,1087,11
5658062,66,11,41,6286,1,121,1098,11
5658112,66,11,41,6286,1,28,1082,11
5658125,66,11,42,6286,1,121,1098,11
5658176,66,11,42,6286,1,66,1087,11
5658188,66,11,43,6286,1,121,1098,11
5658224,66,11,43,6286,1,28,1082,11
5658251,66,11,44,6286,1,121,1098,11
5658292,66,11,44,6286,1,66,1087,11
5658314,66,11,45,6287,1,121,1098,11
5658336,66,11,45,6287,1,28,1082,11
5658377,66,11,46,6287,1,121,1098,11
5658408,66,11,46,6287,1,66,1087,11
5658440,66,11,47,6287,1,121,1098,11
5658448,66,11,47,6287,1,28,1082,11
5658503,66,11,48,6287,1,121,1098,11
5658524,66,11,48,6287,1,66,1087,11
5658560,66,11,49,6287,1,28,1082,11
5658566,66,11,49,6287,1,121,1098,11
5658629,66,11,50,6287,1,121,1098,11
5658640,66,11,50,6287,1,66,1087,11
5658672,66,11,51,6287,1,28,1082,11
5658692,66,11,51,6287,1,121,1098,11
5658755,66,11,52,6287,1,121,1098,11
5658756,66,11,52,6287,1,66,1087,11
5658784,66,11,53,6287,1,28,1082,11
5658818,66,11,53,6287,1,121,1098,11
5658872,66,11,54,6287,1,66,1087,11
5658881,66,11,54,6287,1,121,1098,11
5658896,66,11,54,6287,1,28,1082,11
5658944,66,11,55,6287,1,121,1098,11
5658988,66,11,56,6287,1,66,1087,11
5659007,66,11,56,6287,1,121,1098,11
5659008,66,11,56,6287,1,28,1082,11
5659070,66,11,57,6287,1,121,1098,11
5659104,66,11,58,6287,1,66,1087,11
5659120,66,11,58,6287,1,28,1082,11
5659133,66,11,58,6287,1,121,1098,11
5659196,66,11,59,6287,1,121,1098,11
5659220,66,12,0,6288,1,66,1087,11
5659232,66,12,0,6288,1,28,1082,11
5659259,66,12,0,6288,1,121,1098,11
5659322,66,12,2,6288,1,121,1098,11
5659336,66,12,2,6288,1,66,1087,11
5659344,66,12,2,6288,1,28,1082,11
5659385,66,12,3,6288,1,121,1098,11
5659448,66,12,4,6288,1,121,1098,11
5659452,66,12,4,6288,1,66,1087,11
5659456,66,12,4,6288,1,28,1082,11
5659511,66,12,5,6288,1,121,1098,11
5659568,66,12,6,6288,1,28,1082,11
5659568,66,12,6,6288,1,66,1087,11
5659574,66,12,6,6288,1,121,1098,11
5659637,66,12,7,6288,1,121,1098,11
5659680,66,12,8,6288,1,28,1082,11
5659684,66,12,8,6288,1,66,1087,11
5659700,66,12,8,6288,1,121,1098,11
5659763,66,12,9,6288,1,121,1098,11
5659792,66,12,9,6288,1,28,1082,11
5659800,66,12,10,6288,1,66,1087,11
5659826,66,12,10,6288,1,121,1098,11
5659889,66,12,11,6288,1,121,1098,11
5659904,66,12,11,6288,1,28,1082,11
5659916,66,12,11,6288,1,66,1087,11
5659952,66,12,12,6288,1,121,1098,11
5660015,66,12,13,6288,1,121,1098,11
5660016,66,12,13,6288,1,28,1082,11
5660032,66,12,13,6288,1,66,1087,11
5660078,66,12,14,6288,1,121,1098,11
5660128,66,12,15,6289,1,28,1082,11
5660141,66,12,15,6289,1,121,1098,11
5660148,66,12,15,6289,1,66,1087,11
5660204,66,12,16,6289,1,121,1098,11
5660240,66,12,17,6289,1,28,1082,11
5660264,66,12,17,6289,1,66,1087,11
5660267,66,12,17,6289,1,121,1098,11
5660330,66,12,18,6289,1,121,1098,11
5660352,66,12,19,6289,1,28,1082,11
5660380,66,12,19,6289,1,66,1087,11
5660393,66,12,19,6289,1,121,1098,11
5660456,66,12,20,6289,1,121,1098,11
5660464,66,12,21,6289,1,28,1082,11
5660496,66,12,21,6289,1,66,1087,11
5660519,66,12,21,6289,1,121,1098,11
5660576,66,12,22,6289,1,28,1082,11
5660582,66,12,23,6289,1,121,1098,11
5660612,66,12,23,6289,1,66,1087,11
5660645,66,12,24,6289,1,121,1098,11
5660688,66,12,24,6289,1,28,1082,11
5660708,66,12,25,6289,1,121,1098,11
5660728,66,12,25,6289,1,66,1087,11
5660771,66,12,26,6289,1,121,1098,11
5660800,66,12,26,6289,1,28,1082,11
5660834,66,12,27,6289,1,121,1098,11
5660844,66,12,27,6289,1,66,1087,11
5660897,66,12,28,6289,1,121,1098,11
5660912,66,12,28,6289,1,28,1082,11
5660960,66,12,29,6289,1,66,1087,11
5660960,66,12,29,6289,1,121,1098,11
5661023,66,12,30,6290,1,121,1098,11
5661024,66,12,30,6290,1,28,1082,11
5661076,66,12,31,6290,1,66,1087,11
5661086,66,12,31,6290,1,121,1098,11
5661136,66,12,32,6290,1,28,1082,11
5661149,66,12,32,6290,1,121,1098,11
5661192,66,12,33,6290,1,66,1087,11
5661212,66,12,33,6290,1,121,1098,11
5661248,66,12,34,6290,1,28,1082,11
5661275,66,12,34,6290,1,121,1098,11
5661308,66,12,35,6290,1,66,1087,11
5661338,66,12,35,6290,1,121,1098,11
5661360,66,12,36,6290,1,28,1082,11
5661401,66,12,36,6290,1,121,1098,11
5661424,66,12,37,6290,1,66,1087,11
5661464,66,12,37,6290,1,121,1098,11
5661472,66,12,37,6290,1,28,1082,11
5661527,66,12,38,6290,1,121,1098,11
5661540,66,12,39,6290,1,66,1087,11
5661584,66,12,39,6290,1,28,1082,11
5661590,66,12,39,6290,1,121,1098,11
5661653,66,12,40,6290,1,121,1098,11
5661656,66,12,40,6290,1,66,1087,11
5661696,66,12,41,6290,1,28,1082,11
5661716,66,12,41,6290,1,121,1098,11
5661772,66,12,42,6290,1,66,1087,11
5661779,66,12,42,6290,1,121,1098,11
5661808,66,12,43,6290,1,28,1082,11
5661842,66,12,44,6290,1,121,1098,11
5661888,66,12,44,6290,1,66,1087,11
5661905,66,12,45,6291,1,121,1098,11
5661920,66,12,45,6291,1,28,1082,11
5661968,66,12,46,6291,1,121,1098,11
5662004,66,12,46,6291,1,66,1087,11
5662031,66,12,47,6291,1,121,1098,11
5662032,66,12,47,6291,1,28,1082,11
5662094,66,12,48,6291,1,121,1098,11
5662120,66,12,48,6291,1,66,1087,11
5662144,66,12,49,6291,1,28,1082,11
5662157,66,12,49,6291,1,121,1098,11
5662220,66,12,50,6291,1,121,1098,11
5662236,66,12,50,6291,1,66,1087,11
5662256,66,12,50,6291,1,28,1082,11
5662283,66,12,51,6291,1,121,1098,11
5662346,66,12,52,6291,1,121,1098,11
5662352,66,12,52,6291,1,66,1087,11
5662368,66,12,52,6291,1,28,1082,11
5662409,66,12,53,6291,1,121,1098,11
5662468,66,12,54,6291,1,66,1087,11
5662472,66,12,54,6291,1,121,1098,11
5662480,66,12,54,6291,1,28,1082,11
5662535,66,12,55,6291,1,121,1098,11
5662584,66,12,56,6291,1,66,1087,11
5662592,66,12,56,6291,1,28,1082,11
5662598,66,12,56,6291,1,121,1098,11
5662661,66,12,57,6291,1,121,1098,11
5662700,66,12,58,6291,1,66,1087,11
5662704,66,12,58,6291,1,28,1082,11
5662724,66,12,58,6291,1,121,1098,11
5662787,66,12,59,6291,1,121,1098,11
5662816,66,13,0,6292,1,28,1082,11
5662816,66,13,0,6292,1,66,1087,11
5662850,66,13,0,6292,1,121,1098,11
5662913,66,13,1,6292,1,121,1098,11
5662928,66,13,2,6292,1,28,1082,11
5662932,66,13,2,6292,1,66,1087,11
5662976,66,13,2,6292,1,121,1098,11
5663039,66,13,3,6292,1,121,1098,11
5663040,66,13,4,6292,1,28,1082,11
5663048,66,13,4,6292,1,66,1087,11
5663102,66,13,5,6292,1,121,1098,11
5663152,66,13,5,6292,1,28,1082,11
5663164,66,13,6,6292,1,66,1087,11
5663165,66,13,6,6292,1,121,1098,11
5663228,66,13,7,6292,1,121,1098,11
5663264,66,13,7,6292,1,28,1082,11
5663280,66,13,8,6292,1,66,1087,11
5663291,66,13,8,6292,1,121,1098,11
5663354,66,13,9,6292,1,121,1098,11
5663376,66,13,9,6292,1,28,1082,11
5663396,66,13,9,6292,1,66,1087,11
5663417,66,13,10,6292,1,121,1098,11
5663480,66,13,11,6292,1,121,1098,11
5663488,66,13,11,6292,1,28,1082,11
5663512,66,13,11,6292,1,66,1087,11
5663543,66,13,12,6292,1,121,1098,11
5663600,66,13,13,6292,1,28,1082,11
5663606,66,13,13,6292,1,121,1098,11
5663628,66,13,13,6292,1,66,1087,11
5663669,66,13,14,6292,1,121,1098,11
5663712,66,13,15,6293,1,28,1082,11
5663732,66,13,15,6293,1,121,1098,11
5663744,66,13,15,6293,1,66,1087,11
5663795,66,13,16,6293,1,121,1098,11
5663824,66,13,17,6293,1,28,1082,11
5663858,66,13,17,6293,1,121,1098,11
5663860,66,13,17,6293,1,66,1087,11
5663921,66,13,18,6293,1,121,1098,11
5663936,66,13,18,6293,1,28,1082,11
5663976,66,13,19,6293,1,66,1087,11
5663984,66,13,19,6293,1,121,1098,11
5664047,66,13,20,6293,1,121,1098,11
5664048,66,13,20,6293,1,28,1082,11
5664092,66,13,21,6293,1,66,1087,11
5664110,66,13,21,6293,1,121,1098,11
5664160,66,13,22,6293,1,28,1082,11
5664173,66,13,22,6293,1,121,1098,11
5664208,66,13,23,6293,1,66,1087,11
5664236,66,13,23,6293,1,121,1098,11
5664272,66,13,24,6293,1,28,1082,11
5664299,66,13,24,6293,1,121,1098,11
5664324,66,13,25,6293,1,66,1087,11
5664362,66,13,26,6293,1,121,1098,11
5664384,66,13,26,6293,1,28,1082,11
5664425,66,13,27,6293,1,121,1098,11
5664440,66,13,27,6293,1,66,1087,11
5664488,66,13,28,6293,1,121,1098,11
5664496,66,13,28,6293,1,28,1082,11
5664551,66,13,29,6293,1,121,1098,11
5664556,66,13,29,6293,1,66,1087,11
5664608,66,13,30,6294,1,28,1082,11
5664614,66,13,30,6294,1,121,1098,11
5664672,66,13,31,6294,1,66,1087,11
5664677,66,13,31,6294,1,121,1098,11
5664720,66,13,32,6294,1,28,1082,11
5664740,66,13,32,6294,1,121,1098,11
5664788,66,13,33,6294,1,66,1087,11
5664803,66,13,33,6294,1,121,1098,11
5664832,66,13,33,6294,1,28,1082,11
5664866,66,13,34,6294,1,121,1098,11
5664904,66,13,35,6294,1,66,1087,11
5664929,66,13,35,6294,1,121,1098,11
5664944,66,13,35,6294,1,28,1082,11
5664992,66,13,36,6294,1,121,1098,11
5665020,66,13,37,6294,1,66,1087,11
5665055,66,13,37,6294,1,121,1098,11
5665056,66,13,37,6294,1,28,1082,11
5665118,66,13,38,6294,1,121,1098,11
5665136,66,13,38,6294,1,66,1087,11
5665168,66,13,39,6294,1,28,1082,11
5665181,66,13,39,6294,1,121,1098,11
5665244,66,13,40,6294,1,121,1098,11
5665252,66,13,40,6294,1,66,1087,11
5665280,66,13,41,6294,1,28,1082,11
5665307,66,13,41,6294,1,121,1098,11
5665368,66,13,42,6294,1,66,1087,11
5665370,66,13,42,6294,1,121,1098,11
5665392,66,13,43,6294,1,28,1082,11
5665433,66,13,43,6294,1,121,1098,11
5665484,66,13,44,6294,1,66,1087,11
5665496,66,13,44,6294,1,121,1098,11
5665504,66,13,45,6295,1,28,1082,11
5665559,66,13,45,6295,1,121,1098,11
5665600,66,13,46,6295,1,66,1087,11
5665616,66,13,46,6295,1,28,1082,11
5665622,66,13,47,6295,1,121,1098,11
5665685,66,13,48,6295,1,121,1098,11
5665716,66,13,48,6295,1,66,1087,11
5665728,66,13,48,6295,1,28,1082,11
5665748,66,13,49,6295,1,121,1098,11
5665811,66,13,50,6295,1,121,1098,11
5665832,66,13,50,6295,1,66,1087,11
5665840,66,13,50,6295,1,28,1082,11
5665874,66,13,51,6295,1,121,1098,11
5665937,66,13,52,6295,1,121,1098,11
5665948,66,13,52,6295,1,66,1087,11
5665952,66,13,52,6295,1,28,1082,11
5666000,66,13,53,6295,1,121,1098,11
5666063,66,13,54,6295,1,121,1098,11
5666064,66,13,54,6295,1,28,1082,11
5666064,66,13,54,6295,1,66,1087,11
5666126,66,13,55,6295,1,121,1098,11
5666176,66,13,56,6295,1,28,1082,11
5666180,66,13,56,6295,1,66,1087,11
5666189,66,13,56,6295,1,121,1098,11
5666252,66,13,57,6295,1,121,1098,11
5666288,66,13,58,6295,1,28,1082,11
5666296,66,13,58,6295,1,66,1087,11
5666315,66,13,58,6295,1,121,1098,11
5666378,66,13,59,6295,1,121,1098,11
5666400,66,14,0,6296,1,28,1082,11
5666412,66,14,0,6296,1,66,1087,11
5666441,66,14,0,6296,1,121,1098,11
5666504,66,14,1,6296,1,121,1098,11
5666512,66,14,1,6296,1,28,1082,11
5666528,66,14,2,6296,1,66,1087,11
5666567,66,14,2,6296,1,121,1098,11
5666624,66,14,3,6296,1,28,1082,11
5666630,66,14,3,6296,1,121,1098,11
5666644,66,14,4,6296,1,66,1087,11
5666693,66,14,4,6296,1,121,1098,11
5666736,66,14,5,6296,1,28,1082,11
5666756,66,14,5,6296,1,121,1098,11
5666760,66,14,6,6296,1,66,1087,11
5666819,66,14,6,6296,1,121,1098,11
5666848,66,14,7,6296,1,28,1082,11
5666876,66,14,7,6296,1,66,1087,11
5666882,66,14,8,6296,1,121,1098,11
5666945,66,14,9,6296,1,121,1098,11
5666960,66,14,9,6296,1,28,1082,11
5666992,66,14,9,6296,1,66,1087,11
5667008,66,14,10,6296,1,121,1098,11
5667071,66,14,11,6296,1,121,1098,11
5667072,66,14,11,6296,1,28,1082,11
5667108,66,14,11,6296,1,66,1087,11
5667134,66,14,12,6296,1,121,1098,11
5667184,66,14,13,6296,1,28,1082,11
5667197,66,14,13,6296,1,121,1098,11
5667224,66,14,13,6296,1,66,1087,11
5667260,66,14,14,6296,1,121,1098,11
5667296,66,14,14,6296,1,28,1082,11
5667323,66,14,15,6297,1,121,1098,11
5667340,66,14,15,6297,1,66,1087,11
5667386,66,14,16,6297,1,121,1098,11
5667408,66,14,16,6297,1,28,1082,11
5667449,66,14,17,6297,1,121,1098,11
5667456,66,14,17,6297,1,66,1087,11
5667512,66,14,18,6297,1,121,1098,11
5667520,66,14,18,6297,1,28,1082,11
5667572,66,14,19,6297,1,66,1087,11
5667575,66,14,19,6297,1,121,1098,11
5667632,66,14,20,6297,1,28,1082,11
5667638,66,14,20,6297,1,121,1098,11
5667688,66,14,21,6297,1,66,1087,11
5667701,66,14,21,6297,1,121,1098,11
5667744,66,14,22,6297,1,28,1082,11
5667764,66,14,22,6297,1,121,1098,11
5667804,66,14,23,6297,1,66,1087,11
5667827,66,14,23,6297,1,121,1098,11
5667856,66,14,24,6297,1,28,1082,11
5667890,66,14,24,6297,1,121,1098,11
5667920,66,14,25,6297,1,66,1087,11
5667953,66,14,25,6297,1,121,1098,11
5667968,66,14,26,6297,1,28,1082,11
5668016,66,14,26,6297,1,121,1098,11
5668036,66,14,27,6297,1,66,1087,11
5668079,66,14,27,6297,1,121,1098,11
5668080,66,14,28,6297,1,28,1082,11
5668142,66,14,29,6297,1,121,1098,11
5668152,66,14,29,6297,1,66,1087,11
5668192,66,14,29,6297,1,28,1082,11
5668205,66,14,30,6298,1,121,1098,11
5668268,66,14,31,6298,1,66,1087,11
5668268,66,14,31,6298,1,121,1098,11
5668304,66,14,31,6298,1,28,1082,11
5668331,66,14,32,6298,1,121,1098,11
5668384,66,14,33,6298,1,66,1087,11
5668394,66,14,33,6298,1,121,1098,11
5668416,66,14,33,6298,1,28,1082,11
5668457,66,14,34,6298,1,121,1098,11
5668500,66,14,35,6298,1,66,1087,11
5668520,66,14,35,6298,1,121,1098,11
5668528,66,14,35,6298,1,28,1082,11
5668583,66,14,36,6298,1,121,1098,11
5668616,66,14,36,6298,1,66,1087,11
5668640,66,14,37,6298,1,28,1082,11
5668646,66,14,37,6298,1,121,1098,11
5668709,66,14,38,6298,1,121,1098,11
5668732,66,14,38,6298,1,66,1087,11
5668752,66,14,39,6298,1,28,1082,11
5668772,66,14,39,6298,1,121,1098,11
5668835,66,14,40,6298,1,121,1098,11
5668848,66,14,40,6298,1,66,1087,11
5668898,66,14,41,6298,1,121,1098,11
5668961,66,14,42,6298,1,121,1098,11
5668964,66,14,42,6298,1,66,1087,11
5669024,66,14,43,6298,1,121,1098,11
5669080,66,14,44,6298,1,66,1087,11
5669087,66,14,44,6298,1,121,1098,11
5669150,66,14,45,6299,1,121,1098,11
5669196,66,14,46,6299,1,66,1087,11
5669213,66,14,46,6299,1,121,1098,11
5669276,66,14,47,6299,1,121,1098,11
5669312,66,14,48,6299,1,66,1087,11
5669339,66,14,48,6299,1,121,1098,11
5669402,66,14,50,6299,1,121,1098,11
5669428,66,14,50,6299,1,66,1087,11
5669465,66,14,51,6299,1,121,1098,11
5669528,66,14,52,6299,1,121,1098,11
5669544,66,14,52,6299,1,66,1087,11
5669591,66,14,53,6299,1,121,1098,11
5669654,66,14,54,6299,1,121,1098,11
5669660,66,14,54,6299,1,66,1087,11
5669717,66,14,55,6299,1,121,1098,11
5669776,66,14,56,6299,1,66,1087,11
5669780,66,14,56,6299,1,121,1098,11
5669843,66,14,57,6299,1,121,1098,11
5669892,66,14,58,6299,1,66,1087,11
5669906,66,14,58,6299,1,121,1098,11
5669969,66,14,59,6299,1,121,1098,11
5670008,66,15,0,6300,1,66,1087,11
5670032,66,15,0,6300,1,121,1098,11
5670095,66,15,1,6300,1,121,1098,11
5670124,66,15,2,6300,1,66,1087,11
5670158,66,15,2,6300,1,121,1098,11
5670221,66,15,3,6300,1,121,1098,11
5670240,66,15,4,6300,1,66,1087,11
5670284,66,15,4,6300,1,121,1098,11
5670347,66,15,5,6300,1,121,1098,11
5670356,66,15,5,6300,1,66,1087,11
5670410,66,15,6,6300,1,121,1098,11
5670472,66,15,7,6300,1,66,1087,11
5670473,66,15,7,6300,1,121,1098,11
5670536,66,15,8,6300,1,121,1098,11
5670588,66,15,9,6300,1,66,1087,11
5670599,66,15,9,6300,1,121,1098,11
5670662,66,15,11,6300,1,121,1098,11
5670704,66,15,11,6300,1,66,1087,11
5670725,66,15,12,6300,1,121,1098,11
5670788,66,15,13,6300,1,121,1098,11
5670820,66,15,13,6300,1,66,1087,11
5670851,66,15,14,6300,1,121,1098,11
5670914,66,15,15,6301,1,121,1098,11
5670936,66,15,15,6301,1,66,1087,11
5670977,66,15,16,6301,1,121,1098,11
5671040,66,15,17,6301,1,121,1098,11
5671052,66,15,17,6301,1,66,1087,11
5671103,66,15,18,6301,1,121,1098,11
5671166,66,15,19,6301,1,121,1098,11
5671168,66,15,19,6301,1,66,1087,11
5671229,66,15,20,6301,1,121,1098,11
5671284,66,15,21,6301,1,66,1087,11
5671292,66,15,21,6301,1,121,1098,11
5671355,66,15,22,6301,1,121,1098,11
5671400,66,15,23,6301,1,66,1087,11
5671418,66,15,23,6301,1,121,1098,11
5671481,66,15,24,6301,1,121,1098,11
5671516,66,15,25,6301,1,66,1087,11
5671544,66,15,25,6301,1,121,1098,11
5671607,66,15,26,6301,1,121,1098,11
5671632,66,15,27,6301,1,66,1087,11
5671670,66,15,27,6301,1,121,1098,11
5671733,66,15,28,6301,1,121,1098,11
5671748,66,15,29,6301,1,66,1087,11
5671796,66,15,29,6301,1,121,1098,11
5671859,66,15,30,6302,1,121,1098,11
5671864,66,15,31,6302,1,66,1087,11
5671922,66,15,32,6302,1,121,1098,11
5671980,66,15,33,6302,1,66,1087,11
5671985,66,15,33,6302,1,121,1098,11
5672048,66,15,34,6302,1,121,1098,11
5672096,66,15,34,6302,1,66,1087,11
5672111,66,15,35,6302,1,121,1098,11
5672174,66,15,36,6302,1,121,1098,11
5672212,66,15,36,6302,1,66,1087,11
5672237,66,15,37,6302,1,121,1098,11
5672300,66,15,38,6302,1,121,1098,11
5672328,66,15,38,6302,1,66,1087,11
5672363,66,15,39,6302,1,121,1098,11
5672426,66,15,40,6302,1,121,1098,11
5672444,66,15,40,6302,1,66,1087,11
5672489,66,15,41,6302,1,121,1098,11
5672552,66,15,42,6302,1,121,1098,11
5672560,66,15,42,6302,1,66,1087,11
5672615,66,15,43,6302,1,121,1098,11
5672676,66,15,44,6302,1,66,1087,11
5672678,66,15,44,6302,1,121,1098,11
5672741,66,15,45,6303,1,121,1098,11
5672792,66,15,46,6303,1,66,1087,11
5672804,66,15,46,6303,1,121,1098,11
5672867,66,15,47,6303,1,121,1098,11
5672908,66,15,48,6303,1,66,1087,11
5672930,66,15,48,6303,1,121,1098,11
5672993,66,15,49,6303,1,121,1098,11
5673024,66,15,50,6303,1,66,1087,11
5673056,66,15,50,6303,1,121,1098,11
5673119,66,15,51,6303,1,121,1098,11
5673140,66,15,52,6303,1,66,1087,11
5673182,66,15,53,6303,1,121,1098,11
5673245,66,15,54,6303,1,121,1098,11
5673256,66,15,54,6303,1,66,1087,11
5673308,66,15,55,6303,1,121,1098,11
5673371,66,15,56,6303,1,121,1098,11
5673372,66,15,56,6303,1,66,1087,11
5673434,66,15,57,6303,1,121,1098,11
5673488,66,15,58,6303,1,66,1087,11
5673497,66,15,58,6303,1,121,1098,11
5673560,66,15,59,6303,1,121,1098,11
5673604,66,16,0,6304,1,66,1087,11
5673623,66,16,0,6304,1,121,1098,11
5673686,66,16,1,6304,1,121,1098,11
5673720,66,16,2,6304,1,66,1087,11
5673749,66,16,2,6304,1,121,1098,11
5673812,66,16,3,6304,1,121,1098,11
5673836,66,16,3,6304,1,66,1087,11
5673875,66,16,4,6304,1,121,1098,11
5673938,66,16,5,6304,1,121,1098,11
5673952,66,16,5,6304,1,66,1087,11
5674001,66,16,6,6304,1,121,1098,11
5674064,66,16,7,6304,1,121,1098,11
5674068,66,16,7,6304,1,66,1087,11
5674127,66,16,8,6304,1,121,1098,11
5674184,66,16,9,6304,1,66,1087,11
5674190,66,16,9,6304,1,121,1098,11
5674253,66,16,10,6304,1,121,1098,11
5674300,66,16,11,6304,1,66,1087,11
5674316,66,16,11,6304,1,121,1098,11
5674379,66,16,12,6304,1,121,1098,11
5674416,66,16,13,6304,1,66,1087,11
5674442,66,16,14,6304,1,121,1098,11
5674505,66,16,15,6305,1,121,1098,11
5674532,66,16,15,6305,1,66,1087,11
5674568,66,16,16,6305,1,121,1098,11
5674631,66,16,17,6305,1,121,1098,11
5674648,66,16,17,6305,1,66,1087,11
5674694,66,16,18,6305,1,121,1098,11
5674757,66,16,19,6305,1,121,1098,11
5674764,66,16,19,6305,1,66,1087,11
5674820,66,16,20,6305,1,121,1098,11
5674880,66,16,21,6305,1,66,1087,11
5674883,66,16,21,6305,1,121,1098,11
5674946,66,16,22,6305,1,121,1098,11
5674996,66,16,23,6305,1,66,1087,11
5675009,66,16,23,6305,1,121,1098,11
5675072,66,16,24,6305,1,121,1098,11
5675112,66,16,25,6305,1,66,1087,11
5675135,66,16,25,6305,1,121,1098,11
5675198,66,16,26,6305,1,121,1098,11
5675228,66,16,27,6305,1,66,1087,11
5675261,66,16,27,6305,1,121,1098,11
5675324,66,16,28,6305,1,121,1098,11
5675344,66,16,29,6305,1,66,1087,11
5675387,66,16,29,6305,1,121,1098,11
5675450,66,16,30,6306,1,121,1098,11
5675460,66,16,31,6306,1,66,1087,11
5675513,66,16,31,6306,1,121,1098,11
5675576,66,16,32,6306,1,66,1087,11
5675576,66,16,32,6306,1,121,1098,11
5675639,66,16,33,6306,1,121,1098,11
5675692,66,16,34,6306,1,66,1087,11
5675702,66,16,35,6306,1,121,1098,11
5675765,66,16,36,6306,1,121,1098,11
5675808,66,16,36,6306,1,66,1087,11
5675828,66,16,37,6306,1,121,1098,11
5675924,66,16,38,6306,1,66,1087,11
5676040,66,16,40,6306,1,66,1087,11
5676156,66,16,42,6306,1,66,1087,11
5676272,66,16,44,6306,1,66,1087,11
5676388,66,16,46,6307,1,66,1087,11
5676504,66,16,48,6307,1,66,1087,11
5676620,66,16,50,6307,1,66,1087,11
5676736,66,16,52,6307,1,66,1087,11
5676852,66,16,54,6307,1,66,1087,11
5676968,66,16,56,6307,1,66,1087,11
5677084,66,16,58,6307,1,66,1087,11
5677200,66,17,0,6308,1,66,1087,11
5677316,66,17,1,6308,1,66,1087,11
5677432,66,17,3,6308,1,66,1087,11
5677548,66,17,5,6308,1,66,1087,11
5677664,66,17,7,6308,1,66,1087,11
5677780,66,17,9,6308,1,66,1087,11
5677896,66,17,11,6308,1,66,1087,11
5678012,66,17,13,6308,1,66,1087,11
5678128,66,17,15,6309,1,66,1087,11
5678244,66,17,17,6309,1,66,1087,11
5678360,66,17,19,6309,1,66,1087,11
5678476,66,17,21,6309,1,66,1087,11
5678592,66,17,23,6309,1,66,1087,11
5678708,66,17,25,6309,1,66,1087,11
5678824,66,17,27,6309,1,66,1087,11
5678940,66,17,29,6309,1,66,1087,11
5679056,66,17,30,6310,1,66,1087,11
5679172,66,17,32,6310,1,66,1087,11
5679288,66,17,34,6310,1,66,1087,11
5679404,66,17,36,6310,1,66,1087,11
5679520,66,17,38,6310,1,66,1087,11
5679636,66,17,40,6310,1,66,1087,11
5679752,66,17,42,6310,1,66,1087,11
